State,County,FIPS,Total Population,Citizen Voting-Age Population,"Percent White, not Hispanic or Latino","Percent Black, not Hispanic or Latino",Percent Hispanic or Latino,Percent Foreign Born,Percent Female,Percent Age 29 and Under,Percent Age 65 and Older,Median Household Income,Percent Unemployed,Percent Less than High School Degree,Percent Less than Bachelor's Degree,Percent Rural
Virginia,Harrisonburg City,51660,51979,0,68.3333654,6.387194828999999,18.18426672,16.57784875,52.1787645,59.43746513,8.14559726,40494,5.911403771,14.93271941,63.75183583,0.0
Pennsylvania,Lancaster,42071,533110,394585,83.15263266,3.5330419610000003,9.769653542,4.572789856,51.04650072,40.09716569,16.38273527,59237,5.45520101,15.39911455,74.34966999999999,21.25711095
Hawaii,Maui,15009,162456,113440,30.80095534,0.46843453,10.86817354,18.95713301,50.09848821,35.94019304,15.26567194,68777,6.011208494,8.176045467,74.30185237,14.56785977
Ohio,Lucas,39095,434800,0,69.7424103,18.79277829,6.6724931,3.5105795769999997,51.46435143,40.51954922,14.60533579,42917,9.555849069,11.20422023,74.90981011,4.660095289
Tennessee,Bedford,47003,46331,0,78.17228206,7.519803156,11.47180074,6.773002957,51.03710259,40.59700848,14.75038311,43819,6.144648717000001,19.53826422,85.74670306,55.60166896
Washington,Columbia,53013,3971,0,87.91236464,0.377738605,6.7992948879999995,4.784688995,50.89398136,28.25484765,26.56761521,42083,8.99321267,10.07096992,74.58600879,34.25698872
Michigan,Calhoun,26025,134691,0,78.67415046,10.5968476,4.832542635,3.5785612999999996,51.12591042,38.36410748,16.31660616,44681,8.456288901,9.42809416,79.24918126,30.97703935
Minnesota,Lincoln,27081,5793,0,96.96185051,0.22440876899999998,1.60538581,0.7077507340000001,49.69791127,33.29880891,25.01294666,49438,3.155421282,8.345463367,81.12566715,100.0
West Virginia,Grant,54023,11770,0,96.77994902,1.478334749,1.146983857,0.059473237000000005,49.80458794,32.42990654,22.18351742,38703,5.971014492999999,18.25842697,85.99016854,78.67973528
Michigan,Cass,26027,51795,40305,86.6608746,4.757215947,3.475238923,1.4345013999999998,49.68240178,34.15387586,19.16980404,47991,8.939509187999999,12.19418751,82.62547206,71.18161131
Pennsylvania,Lehigh,42077,358792,0,67.57815113,5.277988361,21.82824589,10.59081585,51.27288234,38.36428906,15.8685255,57685,7.721517637000001,11.93463886,71.09212625,7.925676042999999
Pennsylvania,Warren,42123,40649,0,97.01345667,0.460035917,0.9987945579999999,1.180840857,49.90528672,32.16807302,20.67947551,44977,5.792023086,8.788574515,81.57201702,55.04244888
Pennsylvania,Forest,42053,7493,0,59.45549179,30.58854931,7.540371013,2.348858935,21.51341252,25.91752302,21.46002936,36594,4.498594188999999,19.2147806,91.70130870000001,100.0
Virginia,Carroll,51035,29733,0,95.26452090000001,0.68274308,2.952947903,2.078498638,49.89742037,31.11357751,21.7435173,37048,5.279366476,19.62305481,87.18568886,97.1439984
Tennessee,Davidson,47037,667885,0,56.58219604,27.46356034,9.950964612,12.190422,51.78151927,42.10844681,11.04501523,50484,6.218227814,12.50393569,61.79705269,3.411943237
Texas,Llano,48299,19624,16235,87.44394619,1.29942927,9.559722788,3.235833673,51.49816551,24.41398288,34.28964533,48562,7.657773217000001,13.536107000000001,73.38434827,45.17900627
New Jersey,Hunterdon,34019,125708,94870,86.6667197,2.391255926,5.990072231,8.977948897000001,50.10261877,33.92942374,15.67680657,108177,5.296195147,5.314994057,50.38659648,49.56953307
Minnesota,Faribault,27043,14119,10870,91.89036051,0.198314328,6.211488066,2.238118847,49.99645867,32.99808768,22.54408952,49101,3.141720401,9.819757707,83.04934502,77.61973476
Michigan,Wayne,26163,1767593,0,49.68700374,39.14719056,5.643380575,8.304004372,51.91687227,40.63961557,13.80289467,42043,12.99326016,14.88168704,77.6619346,0.695600972
Minnesota,Martin,27091,20193,0,93.86421037,0.22780171300000002,3.971673352,2.377061358,50.5323627,33.89788541,21.75506364,51984,3.22917656,9.891183036000001,81.52901786,54.0403071
Florida,Putnam,12107,72304,54535,71.86739323,16.36285683,9.544423545,4.221066608,50.60992476,35.01466032,21.11639743,33003,11.42572567,21.58968218,87.32062582,56.1629283
Virginia,Goochland,51075,21979,0,77.46940261,16.95254561,2.456890668,3.4987943039999996,50.90313481,29.82847263,19.28204195,82326,5.131991877,9.435236341,63.92879067,96.99313902
Nebraska,Brown,31017,3022,2395,96.82329583,0.033090668,1.025810721,0.165453342,52.38252813,29.71542025,24.88418266,37328,0.371287129,7.517482517,81.29370629,100.0
Washington,Cowlitz,53015,102854,0,84.59855718,0.5833511579999999,8.400256675,4.377078189,50.74571723,36.7238999,17.95360414,49127,9.661424203,12.04809076,84.14190162,28.65149888
Ohio,Harrison,39067,15521,0,95.23226596,2.0295084080000003,0.844017782,0.43811610100000004,50.53153792,32.961793699999994,20.0889118,44000,4.620886981,14.11279476,90.33443916,84.10867373
Texas,Archer,48009,8750,0,88.58285714,0.685714286,8.251428571,3.325714286,50.35428571,35.00571429,17.79428571,62407,3.334835511,9.917898194,78.19376026,88.98829247
Florida,Desoto,12027,35134,0,55.04070131,12.90487847,30.68822223,17.50441168,43.34547732,37.51351967,19.40855012,35513,8.291825374,29.47575039,89.96074262,46.24232689
Indiana,Randolph,18135,25403,19075,93.95347006,0.9290241309999999,3.224028658,1.51950557,51.39944101,36.66496083,18.63165768,42418,6.386485372999999,13.60376384,86.92982959,61.86618777
West Virginia,Raleigh,54081,78051,0,87.12380367,7.96274231,1.475958027,1.6809521980000002,49.72005484,35.00916068,18.09970404,41533,7.709258136,15.65895092,81.85034209,39.25867688
Indiana,Wells,18179,27836,20825,95.24716195,0.632274752,2.590171002,1.6022417009999999,50.56761029,38.22747521,17.36600086,51568,3.7984606610000005,8.81238324,82.60475047,50.56086264
Indiana,Pike,18125,12554,0,96.9093516,0.7965588659999999,0.446072965,1.3780468380000002,50.0,34.81758802,18.72709893,48076,3.900536324,13.70034052,87.38933031,100.0
Pennsylvania,Elk,42047,31111,24880,97.49606249,0.456430202,0.7167882740000001,0.928931889,50.04660731,31.52582688,20.54578766,47917,5.062811691,8.456334562999999,82.22632226,55.6752019
New Jersey,Middlesex,34023,831852,534210,45.29868294,9.279415088,19.96929742,32.07457577,50.8060328,38.86893342,13.46970375,80716,7.046153562000001,11.0338023,58.53159159,0.674315744
Maine,Oxford,23017,57299,45355,95.72069321,0.34206530700000004,1.200719035,1.865652106,50.45114225,31.929004,19.24640919,42197,7.36246254,8.485964325,81.84926594,83.11171822
Virginia,Danville City,51590,42360,32385,44.38621341,48.82672332,3.5859301230000002,3.250708215,54.251652500000006,37.60387158,19.60339943,33721,11.82214289,20.23246246,81.79044092,4.515155034
Michigan,Branch,26023,43603,0,91.14739811,2.215443891,4.334564135,3.194734307,48.3063092,37.12817925,16.73050019,46428,5.526009218,11.93525733,86.37260476,62.703323899999994
Maryland,Baltimore,24005,825666,605360,59.56064559,27.11290037,4.947521153,11.88482994,52.63193592,38.18783867,15.79973016,68989,5.958833812999999,9.044119713999999,62.80153509,6.533801887999999
Texas,Bailey,48017,7131,0,35.5209648,2.131538354,61.71644931,20.78249895,46.89384378,45.98233067,14.28972094,40589,2.109446652,32.38359972,89.25179523,28.7508723
North Dakota,Wells,38103,4179,0,97.72672888,0.0,0.8853792770000001,0.9571667859999999,50.1555396,28.45178272,29.16965781,50685,2.1812893840000003,15.20561046,78.73764743,100.0
Minnesota,Mower,27099,39248,27710,81.49205055,3.381064003,10.93813698,8.048817774,49.83438647,38.74847126,17.82766001,51778,5.829751494,13.04497213,79.9954188,35.90123331
Minnesota,Rice,27131,65116,47660,84.05000307,4.137232017,7.769211867999999,7.426746115,49.11849622,42.21850237,14.03956017,61683,4.339659668,9.94648504,72.76818292,25.93464501
Florida,St. Lucie,12111,293136,0,59.30046122,19.22111238,17.65835653,16.12869112,51.21752361,34.02038644,22.55676546,44140,9.883998951,14.18791594,80.16792691,3.3572243680000002
North Dakota,Morton,38059,29633,0,91.1956265,0.6749232270000001,2.395977458,0.806533257,48.38524618,38.85195559,15.013667199999999,63549,2.239705967,7.940962981,74.70118558,31.85541116
Montana,Ravalli,30081,41130,0,93.29929492,0.07780209099999999,3.214198882,1.648431802,50.43763676,30.89229273,22.77656212,40546,7.7427611579999995,8.91224103,74.24761398,84.62647966
Indiana,Dubois,18037,42345,0,91.59995277,0.417995041,6.685559098,4.531821938999999,49.97520368,37.80139332,15.95938127,55154,2.88726755,12.02296758,80.27098943,49.24681897
Florida,Alachua,12001,256581,197720,62.46019775,19.50456191,8.994820349,10.14455474,51.67062253,48.55152954,12.43077235,44702,7.020153665,7.468058656,58.485039799999996,21.19343727
Virginia,Alexandria City,51510,151473,0,52.03633651,21.06844124,16.74159751,27.77788781,51.77094268,34.73424307,10.0176269,89200,3.983338476,8.620480043999999,37.91118135,0.0
Texas,Schleicher,48413,3171,1995,48.50204983,0.252286345,50.96184169,14.12803532,49.0696941,41.91106906,15.32639546,59766,4.551201011,23.71239164,80.87710352,100.0
Indiana,Warrick,18173,61427,0,93.12354502,1.5009686290000002,1.71260195,2.720302147,50.59175932,36.9169909,16.0711088,61542,4.519540083,7.178531316,72.00038235,29.30690747
Florida,Madison,12079,18560,14440,54.48275862,38.44288793,4.8275862069999995,3.6745689660000003,47.46767241,36.14762931,18.06573276,29806,12.37322515,17.29385932,87.65806012,80.00936329999999
Nevada,Lyon,32019,51897,0,76.44757886,0.888297975,15.79474729,7.260535291,49.47684837,34.76116153,19.82388192,49007,11.81957521,15.03278689,85.51092896,36.93728357
Florida,Union,12125,15159,11910,70.17613299,22.10567979,5.415924532999999,2.88937265,35.07487301,35.76753084,12.75150076,37778,10.52870433,25.63870266,92.39898532,67.44769874
Ohio,Perry,39127,35947,0,96.97332183,0.26984171100000004,0.745542048,0.609230256,50.0570284,38.36481487,15.04437088,43674,9.596462822000001,16.08952877,88.03938604,75.2426646
Nevada,Mineral,32021,4519,3560,59.23876964,1.1728258459999998,12.96747068,4.226598805,49.63487497,30.05089622,24.71785793,37750,12.98823529,13.45011876,88.21258907,31.91533948
Minnesota,McLeod,27085,35926,0,92.08929466,0.153092468,5.516895841,3.3290653010000004,50.43422591,36.95930524,17.56944831,57738,3.768680962,8.891768231,82.68615621,46.55534638
Utah,San Juan,49037,15540,0,45.30888031,0.10296010300000001,5.18018018,1.6666666669999999,49.87773488,49.29214929,11.57014157,41108,8.175004357999999,15.83607674,82.51787944,77.86518378
Minnesota,Stearns,27145,153661,0,88.55597712,4.469579138,3.087966368,5.587624706000001,49.658664200000004,44.80642453,13.32153246,56977,4.759483372,7.919701847000001,74.05132983,36.93325898
Indiana,Cass,18017,38324,26815,81.11366246,1.458616011,14.06690325,8.76474272,49.83039349,38.00751487,16.177851999999998,43918,7.576882291,17.18140002,86.05001739,44.66714572
Minnesota,Wright,27171,129922,0,93.10663321,1.139145025,2.695463432,2.880959345,49.68365635,41.62035683,11.17593633,75705,4.389567223999999,5.768514177999999,73.23933504,32.50761828
Minnesota,Waseca,27161,19034,14245,89.43994956,2.584848166,5.668803194,3.378165388,52.7372071,37.46453714,16.15530104,53199,4.683278295,8.045278432,80.14130517,50.16199833
Florida,Indian River,12061,145342,0,76.37847284,8.828831308,11.79493883,10.20489604,51.97671698,28.85814149,30.18053969,47446,10.32785795,12.4316021,72.83262739,4.967832614
Washington,Spokane,53063,485859,0,85.6172264,1.71778232,5.174958167,5.513327941,50.46793411,40.41625245,14.72011427,50550,7.2339380989999995,6.928383816,71.25759698,13.67171667
Virginia,Norfolk City,51710,245724,0,43.84268529,41.35330696,7.424590191,7.11367225,47.90455959,49.61175954,9.946932331000001,45268,9.675144977,12.4881961,73.38835171,0.0
Maryland,Wicomico,24045,101527,74620,64.4468959,24.4250298,4.89327962,8.348518128,52.36341072,43.66621687,14.29865947,53508,7.726709007999999,11.43663126,72.6226873,25.80596153
Ohio,Warren,39165,222184,159065,87.45544234,3.3818816839999997,2.533935837,6.067493609,49.76460951,38.70395708,12.91002052,76200,5.016710517,7.119778287999999,59.04353116,17.26620058
Texas,Caldwell,48055,39848,27810,41.82644047,6.981529813,49.82182293,8.216221642,49.76159406,42.42120056,13.27042762,49533,4.527785382,20.86051081,85.29666012,42.29233437
West Virginia,Marion,54049,56716,45035,92.88031596,3.6427110519999997,1.1460610759999998,1.144297905,50.87629593,36.75153396,18.10952818,46430,5.950874581,11.05429504,78.18177146,41.48321458
Nebraska,York,31185,13842,10570,91.61970813,0.8091316279999999,4.681404421,1.71940471,50.88137552,38.28926456,18.84120792,55156,1.43207856,5.744431419,71.65085793,44.14196853
Texas,Kenedy,48261,558,0,28.67383513,0.0,71.14695341,25.08960573,46.77419355,48.02867384,15.77060932,24000,0.0,42.40687679,88.53868195,100.0
Wisconsin,Ozaukee,55089,87625,0,92.30470756,1.324964337,2.6556348069999998,4.600285307,50.96034237,35.24222539,17.41626248,78415,3.53619796,3.651212671,53.33608315,24.88685688
West Virginia,Mercer,54055,61476,0,90.43529182,5.9893291689999995,1.006897,1.0703363909999999,52.26755156,35.47075281,19.53119917,37255,6.179370041,16.95337361,80.53544251,40.73140177
Indiana,Johnson,18081,147567,106800,90.78045905,2.01806637,3.334078757,4.322782194,50.85147763,40.27933074,13.72800152,63023,5.452840997999999,8.498984553,70.49869736,13.89648703
Indiana,Warren,18171,8309,0,96.72644121,0.686003129,1.3599711159999999,0.42122999200000005,50.42724756,33.59008304,19.30436876,58623,5.00234852,9.030948757,80.43294436,77.10390221
Minnesota,Clay,27027,61402,0,89.11273248,2.014592359,4.206703365,3.713234097,50.63515846,46.755806,12.60382398,59614,3.0857407510000003,5.586350485,66.99023876,27.91911727
Ohio,Gallia,39053,30376,23110,93.75493811,2.686331314,1.21148275,0.9217803529999999,51.14893337,38.15841454,17.17803529,39423,7.183699766,19.49490044,84.55075279,81.35061744
Indiana,Crawford,18025,10582,8190,96.48459648,0.17955018,1.455301455,0.245700246,49.36684937,35.21073521,17.26516727,41173,6.277056277000001,17.30743289,90.20639417,100.0
Minnesota,Blue Earth,27013,65524,0,89.3397839,3.220194127,3.076735242,4.131310665,49.66882364,49.25218241,12.79836396,52119,4.876464628,5.782357747000001,68.33671559999999,26.89297486
Delaware,Sussex,10005,211224,0,74.82909139,12.28458887,9.195924706,6.671116919,51.49556869,31.74686589,24.21457789,54218,7.108621352,13.792481400000002,76.1150662,41.30360902
Texas,Hudspeth,48229,3481,1635,18.75897731,1.149095088,78.39701235,37.05831658,49.8707268,40.01723643,16.02987647,26635,5.560235888999999,47.8127734,92.51968504,100.0
Hawaii,Honolulu,15003,986999,701490,18.88421366,2.178624294,9.385521161,19.26658487,49.64341403,39.64370785,15.85614575,77161,5.099698825,8.945779825,66.64935404,0.8628765840000001
Ohio,Erie,39043,75808,59315,83.86449979,7.8461376110000005,4.0233220769999996,2.100042212,51.07112706,34.48844449,19.64436471,48276,7.67766332,9.415904817000001,78.40691158,26.47802904
Ohio,Delaware,39041,188996,0,86.80924464,3.468327372,2.405341912,6.520243815,50.56985333,39.28178374,11.52828631,94234,2.738677011,3.3784608869999997,47.54430668,19.31015877
Tennessee,Loudon,47105,50637,0,88.75525801,1.15330687,7.919110532,7.158796927000001,51.32808026,31.67446729,24.63021111,52995,7.5070028010000005,14.70247555,74.62489562,40.61290057
Virginia,Highland,51091,2230,0,99.55156951,0.0,0.0,0.313901345,55.42600897,20.53811659,36.05381166,44877,1.306532663,15.91770439,77.58527342,100.0
New York,Fulton,36035,54297,0,93.28876365,1.60229847,2.734957732,1.867506492,50.15930899,34.35364753,17.88680774,46090,8.029917613,13.30008527,82.99697667,50.37366516
West Virginia,Summers,54089,13325,10995,91.63977486,5.320825516,1.6960600380000002,0.435272045,53.69606004,28.90056285,21.27579737,35620,10.72904923,17.19149774,85.21944499,72.12608602
Indiana,Dearborn,18029,49552,37840,96.37956087,0.8415402,1.178559897,1.190668389,50.01210849,36.5797546,15.10130772,60834,7.104113304,9.365994236,80.03587602,53.05812536
Nebraska,Cuming,31039,9055,6560,88.81281059999999,0.07730535599999999,9.607951408,4.538928769,49.44229707,36.77526229,21.25897294,49181,2.5418474890000002,12.28876128,80.04922067,65.20407047
Michigan,Emmet,26047,33091,0,91.43573781,0.619503793,1.529116678,2.012631833,50.5484875,33.74029192,19.65791303,51096,7.511627907,6.037608567,67.11780083,74.88835872
Minnesota,Freeborn,27047,30751,0,86.77441384,1.300770707,9.365549088,3.9088159730000003,50.08292413,34.19726188,21.46596859,48827,4.559650219,11.05421962,83.24494834,42.83154695
Virginia,Albemarle,51003,104287,0,77.42479887,9.319474142999999,5.592259821,9.917822931,52.1071658,39.46321210000001,16.45459166,70342,3.2445745980000003,8.612515351,48.46628395,45.02273416
Nebraska,Sarpy,31153,172460,119735,82.31763887,3.7075263830000003,8.411805636,5.2041053,50.01101705,43.95685956,10.21628204,72269,3.6768629789999996,4.63299552,61.61599471,5.273860489
Tennessee,Tipton,47167,61558,45225,76.11033497,18.27057409,2.5569381719999997,1.41817473,50.61080607,40.65109328,12.97313103,54650,9.350279681,14.29174321,84.38260265,55.12516167
Tennessee,Polk,47139,16697,0,95.50218602,0.185662095,1.7967299509999999,0.838473977,50.11079835,33.04785291,19.31484698,41520,9.034705634,21.00049942,90.31962709999999,100.0
West Virginia,Roane,54087,14513,0,97.05091986,0.041342245,0.9577620059999999,0.49610693899999997,50.76827672,33.40453387,19.50664921,34144,10.5159898,21.84930844,88.31608473,79.99464023
Utah,Uintah,49047,36308,0,81.93786493,0.407623664,8.122176931,3.010355844,48.95615291,50.21482869,9.127465021,67943,5.475275898,13.18920488,85.09382859,46.848533200000006
Nebraska,Johnson,31097,5167,0,81.01412812,5.960905747999999,9.870330946000001,4.31585059,40.29417457,32.74627443,17.41823108,47938,3.2679738560000002,11.58683436,83.97109981,100.0
Washington,Douglas,53017,40101,0,65.27767387,0.22443330600000003,30.54038553,15.82504177,49.79676317,40.65983392,15.73028104,53758,5.064683392,18.92522471,82.30254351,26.595716999999997
Connecticut,New Haven,9009,860874,631715,64.78276728,12.17727565,16.79095896,12.073427699999998,51.75995558,37.98256191,15.60449032,62715,8.54548255,10.50319725,65.71179984,3.6399811239999997
Wyoming,Fremont,56013,40683,30170,70.19885456,0.516186122,6.779244402000001,1.339625888,49.90782391,39.75124745,16.40980262,53559,7.344324163,8.537172039,77.64866965,51.42437006
Texas,Lamb,48279,13561,8990,40.73445911,3.694417816,53.96357201,9.940269892,49.31789691,42.45262149,16.37047415,41401,4.6802900460000005,25.82796957,82.55119953,57.68762968
